Molecular_Name,SMILES,NumAtoms,NumHeavyAtoms,NumBonds,NumRotatableBonds,NumAromaticRings,NumAliphaticRings,NumHeteroatoms,NumHDonors,NumHAcceptors,FormalCharge,MolecularWeight,MolecularVolume,SurfaceArea,RadiusOfGyration,ShapeFactor,TPSA,LogP,MolarRefractivity,FractionCSP3,Density,MaxPartialCharge,MinPartialCharge,AvgPartialCharge,NumRings,NumAromaticCarbocycles,NumSaturatedCarbocycles,BalabanJ,BertzCT,HallKierAlpha,Kappa3
Aromatic_61,Oc1ccc(F)cc1,8.0,8.0,8.0,0.0,1.0,0.0,2.0,1.0,1.0,0.0,112.103,42.0972,24.276,1.9969087358195947,0.0178131603793514,20.23,1.5313,28.064799999999995,0.0,2.662956142856149,0.293092106703904,-0.5079633944920985,-3.202566417187952e-18,1.0,1.0,0.0,3.0324555320336755,147.38833891467198,-1.05,0.9641693455260448
Aromatic_62,Clc1ccc(Br)cc1,8.0,8.0,8.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,191.455,58.72800000000001,0.0,2.5779993666172683,0.0134653017845027,0.0,3.102500000000001,39.15200000000001,0.0,3.2600292320523554,0.0638803467732268,-0.0843431332218139,-1.734723475976807e-18,1.0,1.0,0.0,3.0324555320336755,147.38833891467198,-0.01,1.4945035025015008
Aromatic_63,Ic1ccc(CC)cc1,9.0,9.0,9.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,232.064,72.80550000000002,0.0,2.573463989686105,0.0110894579882991,0.0,2.853600000000001,48.53700000000002,0.25,3.1874514537026526,0.0633952929067363,-0.0612941283563779,-2.6020852139652106e-18,1.0,1.0,0.0,2.8815558776461354,176.26405299160078,-0.05,1.9709029953957384
Aromatic_64,C(=O)Oc1ccc(C#N)cc1,11.0,11.0,11.0,2.0,1.0,0.0,3.0,0.0,3.0,0.0,147.133,56.77350000000003,60.108,2.6369002861801056,0.0179218820268615,50.09,1.09348,37.84900000000002,0.0,2.591578771934462,0.2979959744931768,-0.4287630707403742,-2.168404344971009e-17,1.0,1.0,0.0,2.841897617104593,283.9555222602951,-1.82,1.798454410853802
Aromatic_65,NCc1ccc(O)cc1,9.0,9.0,9.0,1.0,1.0,0.0,2.0,2.0,2.0,0.0,123.15499999999996,53.99730000000002,55.5,2.251473472868499,0.0182816244130313,46.25,0.8509,35.99820000000001,0.1428571428571428,2.280762144019012,0.293092070569842,-0.5079666315685802,-1.002284675008822e-17,1.0,1.0,0.0,2.881555877646136,180.61256853719752,-1.02,1.435851175012691
Aromatic_66,C(=O)Nc1ccc(C(=O)N)cc1,12.0,12.0,12.0,3.0,1.0,0.0,4.0,2.0,2.0,0.0,164.16399999999996,66.96990000000001,86.628,2.806149262068181,0.0170935725553386,72.19,0.3538000000000002,44.64660000000001,0.0,2.451310178881703,0.2481976995132463,-0.3655994941398382,-1.0408340855860842e-18,1.0,1.0,0.0,2.846340723505505,292.4310994682657,-1.84,1.820194512708767
Aromatic_67,Cc1ccc([N+](=O)[O-])cc1,10.0,10.0,10.0,1.0,1.0,0.0,3.0,0.0,2.0,0.0,137.138,56.75010000000003,51.768,2.370932283048279,0.0172886600778749,43.14,1.90322,37.83340000000002,0.1428571428571428,2.4165243335866475,0.268941455617335,-0.258309636215898,1.204102177442725e-17,1.0,1.0,0.0,3.003400684579817,240.2879489264805,-1.38,1.3128403334329586
Aromatic_68,C(=O)Nc1ccc(NC)cc1,11.0,11.0,11.0,3.0,1.0,0.0,3.0,2.0,2.0,0.0,150.18099999999998,68.51310000000002,49.356,2.6630424827598302,0.017732219555254,41.13,1.2966,45.67540000000002,0.125,2.192004124875328,0.2110124796505924,-0.388120021868,4.708535149079905e-18,1.0,1.0,0.0,2.7366739543410024,230.35230342705088,-1.5099999999999998,1.9650480959181804
Aromatic_69,Ic1ccc(C(=O)N)cc1,10.0,10.0,10.0,1.0,1.0,0.0,3.0,1.0,1.0,0.0,247.035,71.51535000000001,51.708000000000006,2.8028389787093624,0.011345918462418,43.09,1.3901,47.67690000000001,0.0,3.454293330672459,0.2481963494258024,-0.3655995033506838,3.0357660829594124e-18,1.0,1.0,0.0,3.003400684579817,242.2879489264805,-0.5800000000000001,1.6981221612425348
Aromatic_70,OCc1ccc(CC)cc1,10.0,10.0,10.0,2.0,1.0,0.0,1.0,1.0,1.0,0.0,136.194,62.614200000000025,24.276,2.490810055247582,0.0182886914031373,20.23,1.7413,41.74280000000002,0.3333333333333333,2.175129568450453,0.2105281973764459,-0.3916804657028051,3.3117448177739054e-18,1.0,1.0,0.0,2.7972512629697874,165.3881691811921,-0.8200000000000001,1.5785944584266869
Aromatic_71,C(=O)Nc1ccccc1,9.0,9.0,9.0,2.0,1.0,0.0,2.0,1.0,1.0,0.0,121.13899999999995,54.193050000000014,34.92,2.1589597734134527,0.0178221692072023,29.1,1.2549,36.12870000000001,0.0,2.2353234919362617,0.2110124611616084,-0.3286980306285245,9.974659986866641e-18,1.0,1.0,0.0,2.719528532842932,183.367456039361,-1.31,1.5671993724978988
Aromatic_72,Fc1ccc(Br)cc1,8.0,8.0,8.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,175.0,51.150000000000006,0.0,2.303349303377236,0.013161995944087,0.0,2.5882000000000005,34.1,0.0,3.4213098060349987,0.1227863961752119,-0.2070111413243225,-2.8912057932946786e-18,1.0,1.0,0.0,3.0324555320336755,147.38833891467198,-0.3700000000000001,1.301420976978959
Aromatic_73,Nc1ccc(C(=O)O)cc1,10.0,10.0,10.0,1.0,1.0,0.0,3.0,2.0,2.0,0.0,137.138,56.72055000000002,75.98400000000001,2.402620788033993,0.017519730275447,63.32000000000001,0.967,37.81370000000001,0.0,2.417783282817545,0.3351808337675886,-0.4776392362026082,-8.163404592832033e-19,1.0,1.0,0.0,3.003400684579817,240.2879489264805,-1.5099999999999998,1.2539046385226678
Aromatic_74,Fc1ccc(C(=O)O)cc1,10.0,10.0,10.0,1.0,1.0,0.0,3.0,1.0,1.0,0.0,140.113,50.03895,44.76,2.4027976610083743,0.0171489986215367,37.3,1.5239,33.3593,0.0,2.8000786827046,0.3351817344237512,-0.4776392313687754,-1.2490009027033013e-17,1.0,1.0,0.0,3.003400684579817,240.2879489264805,-1.38,1.3128403334329586
Aromatic_75,Nc1ccc(F)cc1,8.0,8.0,8.0,0.0,1.0,0.0,2.0,1.0,1.0,0.0,111.119,46.2186,31.224,2.005917207963472,0.0180519730191191,26.02,1.4079,30.8124,0.0,2.404205181372755,0.1562157697253628,-0.3987260786638387,2.4781763942525816e-18,1.0,1.0,0.0,3.0324555320336755,147.38833891467198,-1.05,0.9641693455260448
Aromatic_76,Fc1ccc(C(=O)N)cc1,10.0,10.0,10.0,1.0,1.0,0.0,3.0,1.0,1.0,0.0,139.12900000000002,52.376850000000005,51.708000000000006,2.406449148324027,0.0172965314997412,43.09,0.9246,34.9179,0.0,2.6563070773384223,0.2481985885912987,-0.3655994882801228,8.239936510889834e-18,1.0,1.0,0.0,3.003400684579817,242.2879489264805,-1.38,1.3128403334329586
Aromatic_77,Brc1ccccc1,7.0,7.0,7.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,157.01,51.21300000000001,0.0,1.971795915136883,0.0125584096718583,0.0,2.4491000000000005,34.142,0.0,3.0658230709815264,0.0634592670356189,-0.0621899905650267,3.7585675312830826e-18,1.0,1.0,0.0,3.0214653097240864,134.10736969541455,-0.3,1.3161241356046551
Aromatic_78,CCc1ccc(N)cc1,9.0,9.0,9.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,121.18299999999998,60.348600000000005,31.224,2.2707498496060565,0.0187381879543159,26.02,1.8312,40.232400000000005,0.25,2.0080498634922783,0.156215747970459,-0.3987285623758841,6.938893903907231e-19,1.0,1.0,0.0,2.881555877646136,176.26405299160075,-0.98,1.4567376919048354
Aromatic_79,Clc1ccc(I)cc1,8.0,8.0,8.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,238.455,66.25350000000002,0.0,2.6024136183242086,0.0109136466310648,0.0,2.944600000000001,44.16900000000001,0.0,3.59913055764404,0.0638778216178341,-0.084343217974955,4.192248400277284e-18,1.0,1.0,0.0,3.0324555320336755,147.38833891467198,0.2399999999999999,1.63398193359375
Aromatic_80,Ic1ccc(Cl)cc1,8.0,8.0,8.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,238.455,66.25350000000002,0.0,2.602413699881436,0.0109136469730883,0.0,2.944600000000001,44.16900000000001,0.0,3.59913055764404,0.0638778216178341,-0.084343217974955,4.192248400277284e-18,1.0,1.0,0.0,3.0324555320336755,147.38833891467198,0.2399999999999999,1.63398193359375
Aromatic_81,Brc1ccc(NC)cc1,9.0,9.0,9.0,1.0,1.0,0.0,2.0,1.0,1.0,0.0,186.052,65.53305000000002,14.435999999999998,2.5974294245812675,0.0139607712393336,12.03,2.4908,43.68870000000001,0.1428571428571428,2.8390559749766564,0.1597001849422466,-0.3881210252537367,-3.418425673248414e-18,1.0,1.0,0.0,2.8815558776461354,180.61256853719755,-0.5,1.7155009451795842
Aromatic_82,Brc1ccc(F)cc1,8.0,8.0,8.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,174.99999999999997,51.150000000000006,0.0,2.303349153591284,0.0131619950881673,0.0,2.5882000000000005,34.1,0.0,3.4213098060349982,0.1227863961752119,-0.2070111413243225,-2.8912057932946786e-18,1.0,1.0,0.0,3.0324555320336755,147.38833891467198,-0.37,1.3014209769789584
Aromatic_83,Fc1ccc(F)cc1,8.0,8.0,8.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,114.094,39.53699999999999,0.0,1.995575960585622,0.0174906300339631,0.0,1.9648,26.358,0.0,2.885752513196437,0.1229147977415928,-0.2070088831233159,1.61907524424502e-17,1.0,1.0,0.0,3.0324555320336755,145.38833891467198,-0.9200000000000002,1.025681072793961
Aromatic_84,NCc1ccc(F)cc1,9.0,9.0,9.0,1.0,1.0,0.0,2.0,1.0,1.0,0.0,125.14599999999996,51.437100000000015,31.224,2.2523368294473545,0.017997673209289,26.02,1.2844,34.29140000000001,0.1428571428571428,2.4329909261410347,0.1227288616350237,-0.3264974785683287,-5.102127870520021e-18,1.0,1.0,0.0,2.881555877646136,180.61256853719752,-0.8900000000000001,1.5041227606108942
Aromatic_85,Clc1ccc(O)cc1,8.0,8.0,8.0,0.0,1.0,0.0,2.0,1.0,1.0,0.0,128.55799999999996,49.6752,24.276,2.203435554225865,0.0171396220934227,20.23,2.0456,33.116800000000005,0.0,2.5879714105233305,0.2930920867052697,-0.5079651858460357,-1.1742743529689157e-17,1.0,1.0,0.0,3.0324555320336755,147.38833891467198,-0.6900000000000001,1.138019488647966
Aromatic_86,NCc1ccc(CC)cc1,10.0,10.0,10.0,2.0,1.0,0.0,1.0,1.0,1.0,0.0,135.20999999999998,65.56710000000004,31.224,2.4988545641878512,0.018481285006335,26.02,1.7077,43.711400000000026,0.3333333333333333,2.0621622420060923,0.1187130067137796,-0.3264975038830328,1.5084551965015713e-18,1.0,1.0,0.0,2.7972512629697874,165.3881691811921,-0.8200000000000001,1.5785944584266869
Aromatic_87,C(=O)Oc1ccc(C(=O)N)cc1,12.0,12.0,12.0,3.0,1.0,0.0,4.0,1.0,3.0,0.0,165.14799999999997,62.47785000000002,83.268,2.7940243833274234,0.0169183058009126,69.39,0.3207000000000001,41.65190000000001,0.0,2.6433047449087184,0.2979959691371371,-0.4287638127456889,1.8260247115545337e-18,1.0,1.0,0.0,2.846340723505505,291.67621196610224,-1.84,1.820194512708767
Aromatic_88,Brc1ccc(C#N)cc1,9.0,9.0,9.0,0.0,1.0,0.0,2.0,0.0,1.0,0.0,182.02,58.28550000000002,28.548,2.562690034454316,0.0140791672364308,23.79,2.32078,38.85700000000001,0.0,3.122903584546694,0.0991101732617849,-0.1924370410810625,8.807057647266866e-18,1.0,1.0,0.0,3.056038396227261,232.0882179862608,-0.81,1.546690553371331
Aromatic_89,Fc1ccc(O)cc1,8.0,8.0,8.0,0.0,1.0,0.0,2.0,1.0,1.0,0.0,112.10299999999998,42.0972,24.276,1.996908825714468,0.0178131611812467,20.23,1.5313,28.064799999999995,0.0,2.662956142856149,0.293092106703904,-0.5079633944920985,-3.202566417187952e-18,1.0,1.0,0.0,3.0324555320336755,147.38833891467198,-1.05,0.9641693455260448
Aromatic_90,NCc1ccc(NC)cc1,10.0,10.0,10.0,2.0,1.0,0.0,2.0,2.0,2.0,0.0,136.19799999999998,65.82015000000003,45.66,2.5294598401910875,0.018571930730401,38.05,1.187,43.88010000000002,0.25,2.069244721118916,0.1597001781958483,-0.3881217917067325,-7.254298172266649e-18,1.0,1.0,0.0,2.7972512629697874,167.91749419417292,-1.02,1.4815230258237757
Aromatic_91,Nc1ccc(CCC)cc1,10.0,10.0,10.0,2.0,1.0,0.0,1.0,1.0,1.0,0.0,135.21,67.27410000000003,31.224,2.6150128851178573,0.019340380635881,26.02,2.2213000000000003,44.84940000000002,0.3333333333333333,2.0098373369567577,0.1562157479704761,-0.3987285623675141,6.033820786006285e-19,1.0,1.0,0.0,2.6938034523628094,188.3881691811921,-0.98,1.7608451250134962
Aromatic_92,Cc1ccc(C#N)cc1,9.0,9.0,9.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,117.151,53.84100000000001,28.548,2.276647184208751,0.0194334420088203,23.79,1.8667,35.894000000000005,0.125,2.175869649971775,0.0991091760115159,-0.192437048778436,5.854691731421724e-18,1.0,1.0,0.0,3.056038396227261,227.73970244066405,-1.29,1.2977331324686734
Aromatic_93,OCc1ccc(NC)cc1,10.0,10.0,10.0,2.0,1.0,0.0,2.0,2.0,2.0,0.0,137.182,62.86725000000003,38.712,2.521234432992032,0.0183787553368027,32.26,1.2206,41.91150000000002,0.25,2.182090004221752,0.2105281974633151,-0.3916804475018207,7.000848313763543e-18,1.0,1.0,0.0,2.7972512629697874,169.91749419417292,-1.02,1.4815230258237757
Aromatic_94,Nc1ccc(N)cc1,8.0,8.0,8.0,0.0,1.0,0.0,2.0,2.0,2.0,0.0,108.144,52.900200000000005,62.44799999999999,2.018205678830209,0.0186622065039946,52.04,0.8510000000000002,35.2668,0.0,2.0443022513279296,0.1562157636607283,-0.3987267865528651,-6.0715321659188256e-18,1.0,1.0,0.0,3.0324555320336755,145.38833891467198,-1.1800000000000002,0.90414189560934
Aromatic_95,C(=O)Nc1ccc(OC)cc1,11.0,11.0,11.0,3.0,1.0,0.0,3.0,1.0,2.0,0.0,151.165,64.02105000000003,45.996,2.670998811267591,0.017669426081422,38.33,1.2635,42.680700000000016,0.125,2.3611764824042005,0.2110124940149967,-0.4967658884002521,8.326672684688674e-18,1.0,1.0,0.0,2.7366739543410024,230.35230342705088,-1.5099999999999998,1.9650480959181804
Aromatic_96,Cc1ccc(C(=O)N)cc1,10.0,10.0,10.0,1.0,1.0,0.0,2.0,1.0,1.0,0.0,135.16600000000005,59.54535000000001,51.708000000000006,2.4114295733627094,0.0178405039397644,43.09,1.09392,39.69690000000001,0.125,2.269967306095819,0.2481954488163078,-0.3655995093645,2.373832125020894e-18,1.0,1.0,0.0,3.003400684579817,237.9394333808837,-1.31,1.34501586290279
Aromatic_97,Nc1ccccc1,7.0,7.0,7.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,93.129,46.2816,31.224,1.7603004480845663,0.0189017430572949,26.02,1.2688,30.8544,0.0,2.012225117277166,0.1562157456201647,-0.3987288294865909,-3.469446951953614e-18,1.0,1.0,0.0,3.0214653097240864,134.10736969541455,-0.98,0.9290591797144502
Aromatic_98,Clc1ccc(C(=O)O)cc1,10.0,10.0,10.0,1.0,1.0,0.0,3.0,1.0,1.0,0.0,156.568,57.61695000000002,44.76,2.625637860880355,0.0167699519960043,37.3,2.0382,38.41130000000001,0.0,2.7173947472506828,0.3351799931332665,-0.4776392409451694,-8.789265611615822e-18,1.0,1.0,0.0,3.003400684579817,240.2879489264805,-1.02,1.4815230258237757
Aromatic_99,Oc1ccccc1,7.0,7.0,7.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,94.113,42.16019999999999,24.276,1.746489201524716,0.0185573638388676,20.23,1.3922,28.1068,0.0,2.232271141212064,0.2930920665845634,-0.5079669948663066,-1.3877787807814457e-17,1.0,1.0,0.0,3.0214653097240864,134.10736969541455,-0.98,0.9290591797144502
Aromatic_100,Clc1ccc([N+](=O)[O-])cc1,10.0,10.0,10.0,1.0,1.0,0.0,4.0,0.0,2.0,0.0,157.556,57.159600000000026,51.768,2.593874573269681,0.0164631912260179,43.14,2.2482,38.106400000000015,0.0,2.7564223200228417,0.2690274269930105,-0.2583096269394141,-1.4869058365515489e-18,1.0,1.0,0.0,3.003400684579817,244.4296583765568,-1.09,1.4481065722834785
Aromatic_101,CCc1ccc(Br)cc1,9.0,9.0,9.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,185.064,65.28000000000003,0.0,2.57236984578899,0.0138998931822996,0.0,3.0115000000000016,43.52000000000002,0.25,2.834926427161052,0.063469401512439,-0.0612941277028841,1.9274705288631194e-19,1.0,1.0,0.0,2.881555877646136,176.26405299160075,-0.3,1.8275476660092045
Aromatic_102,Brc1ccc(C(=O)N)cc1,10.0,10.0,10.0,1.0,1.0,0.0,3.0,1.0,1.0,0.0,200.035,63.98985000000001,51.708000000000006,2.775227424494593,0.0138737091540024,43.09,1.548,42.65990000000001,0.0,3.126042596973697,0.2481964326023137,-0.3655995027917957,2.8189256484623123e-18,1.0,1.0,0.0,3.003400684579817,242.2879489264805,-0.8300000000000001,1.5736854658634327
Aromatic_103,Fc1ccc(CCC)cc1,10.0,10.0,10.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,138.185,60.59250000000003,0.0,2.613295369609116,0.0189115703636251,0.0,2.778200000000001,40.39500000000002,0.3333333333333333,2.280562738283405,0.1227272160013084,-0.2070121687463921,-1.4869058365515489e-18,1.0,1.0,0.0,2.6938034523628094,188.3881691811921,-0.8500000000000001,1.831908245694254
Aromatic_104,NCc1ccc(OC)cc1,10.0,10.0,10.0,2.0,1.0,0.0,2.0,1.0,2.0,0.0,137.182,61.32810000000004,42.3,2.5130101147263577,0.0183188034611505,35.25,1.1539,40.885400000000025,0.25,2.236853868995551,0.1187130068523683,-0.4967682051547309,-4.791141028888324e-18,1.0,1.0,0.0,2.7972512629697874,169.91749419417292,-1.02,1.4815230258237757
Aromatic_105,Nc1ccc(C#N)cc1,9.0,9.0,9.0,0.0,1.0,0.0,2.0,1.0,2.0,0.0,118.139,53.35410000000002,59.772,2.268887941211628,0.0192052406233876,49.81,1.14048,35.569400000000016,0.0,2.214244037210934,0.1562157558030887,-0.3987276572834237,0.0,1.0,1.0,0.0,3.056038396227261,230.0882179862608,-1.4899999999999998,1.1987500554498864
Aromatic_106,c1ccc2ccccc2c1,10.0,10.0,11.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,128.17399999999995,65.92200000000004,0.0,2.10447504046429,0.0164188916944575,0.0,2.839800000000001,43.94800000000003,0.0,1.944328115889563,0.0629238415825831,-0.061629711446875,-9.251858538542969e-18,2.0,2.0,0.0,2.888051601657992,271.01518240905483,-1.2999999999999998,0.7805335436910606
Aromatic_107,Oc1ccc(C#N)cc1,9.0,9.0,9.0,0.0,1.0,0.0,2.0,1.0,2.0,0.0,119.123,49.23270000000001,52.82399999999999,2.261413894211659,0.0189838559743106,44.02,1.26388,32.8218,0.0,2.419590995017721,0.2930920835325342,-0.5079654606272546,-4.956352788505163e-18,1.0,1.0,0.0,3.056038396227261,232.0882179862608,-1.4899999999999998,1.1987500554498864
Aromatic_108,C(=O)Oc1ccc(Cl)cc1,10.0,10.0,10.0,2.0,1.0,0.0,3.0,0.0,2.0,0.0,156.56799999999998,57.21600000000002,31.56,2.613490907806385,0.0166923693929411,26.3,1.8752,38.14400000000001,0.0,2.7364373123525345,0.2979959765267986,-0.4287627936446449,9.251858538542973e-19,1.0,1.0,0.0,2.7828495900077543,217.5526454939854,-1.02,1.739178486124621
Aromatic_109,Oc1ccc(Cl)cc1,8.0,8.0,8.0,0.0,1.0,0.0,2.0,1.0,1.0,0.0,128.558,49.6752,24.276,2.2034357112997447,0.017139623315236,20.23,2.0456,33.1168,0.0,2.587971410523332,0.2930920867052697,-0.5079651858460357,-1.1742743529689157e-17,1.0,1.0,0.0,3.0324555320336755,147.38833891467198,-0.6900000000000001,1.138019488647966
Aromatic_110,Oc1ccc(Br)cc1,8.0,8.0,8.0,0.0,1.0,0.0,2.0,1.0,1.0,0.0,173.009,53.710200000000015,24.276,2.290662787822995,0.0132401364933781,20.23,2.1547,35.80680000000001,0.0,3.2211571876262384,0.2930920817724248,-0.507965628687595,-9.07393818203253e-18,1.0,1.0,0.0,3.0324555320336755,147.38833891467198,-0.5000000000000001,1.234072022160665
Aromatic_111,Cc1ccc(NC)cc1,9.0,9.0,9.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,121.183,61.088550000000026,14.435999999999998,2.29543587607756,0.0189418966120302,12.03,2.03672,40.72570000000002,0.25,1.9837268688857908,0.1597001781421905,-0.3881218043789287,7.892991815694472e-18,1.0,1.0,0.0,2.8815558776461354,176.26405299160078,-0.98,1.4567376919048354
Aromatic_112,CCc1ccc(OC)cc1,10.0,10.0,10.0,2.0,1.0,0.0,1.0,0.0,1.0,0.0,136.194,63.55800000000004,11.076,2.5136353800470523,0.0184562856042906,9.23,2.2576,42.37200000000002,0.3333333333333333,2.1428301371529908,0.1183777329843997,-0.4967682188600883,1.1039149392579681e-18,1.0,1.0,0.0,2.7972512629697874,165.3881691811921,-0.98,1.500749219562955
Aromatic_113,C(=O)Nc1ccc(Cl)cc1,10.0,10.0,10.0,2.0,1.0,0.0,3.0,1.0,1.0,0.0,155.584,61.70805000000002,34.92,2.6274363506899494,0.0168875741323167,29.1,1.9083,41.138700000000014,0.0,2.521291751703517,0.2110124735478115,-0.3286962775471063,7.806255641895632e-18,1.0,1.0,0.0,2.7828495900077543,219.5526454939854,-1.02,1.739178486124621
Aromatic_114,CCc1ccc(NC)cc1,10.0,10.0,10.0,2.0,1.0,0.0,1.0,1.0,1.0,0.0,135.20999999999998,68.05005000000003,14.435999999999998,2.530276732353061,0.018713680302044,12.03,2.2907,45.36670000000002,0.3333333333333333,1.9869198922422544,0.1597001781515521,-0.3881218021693204,1.0578042065467269e-17,1.0,1.0,0.0,2.7972512629697874,165.3881691811921,-0.98,1.500749219562955
Aromatic_115,OCc1ccc(N)cc1,9.0,9.0,9.0,1.0,1.0,0.0,2.0,2.0,2.0,0.0,123.155,55.1658,55.5,2.2568267212784106,0.01832509198127,46.25,0.7611,36.7772,0.1428571428571428,2.2324519497142803,0.2105281974632991,-0.3987285440563161,2.120217581749431e-18,1.0,1.0,0.0,2.881555877646136,180.61256853719752,-1.02,1.435851175012691
Aromatic_116,NCc1ccc(C(=O)O)cc1,11.0,11.0,11.0,2.0,1.0,0.0,3.0,2.0,2.0,0.0,151.165,61.939050000000016,75.98400000000001,2.642956362817927,0.0174839172118811,63.32000000000001,0.8435000000000001,41.29270000000001,0.125,2.440544334461953,0.3351785878185001,-0.4776392486716436,-9.367506770274759e-18,1.0,1.0,0.0,2.9138015626758045,253.2994975838911,-1.35,1.782313713613438
Aromatic_117,Oc1ccc(NC)cc1,9.0,9.0,9.0,1.0,1.0,0.0,2.0,2.0,2.0,0.0,123.155,56.48025000000001,38.712,2.2817291672793143,0.0185272960801592,32.26,1.4339,37.65350000000001,0.1428571428571428,2.1804966836992272,0.2930920966201263,-0.5079643191599673,-2.0720308185278533e-18,1.0,1.0,0.0,2.8815558776461354,180.61256853719755,-1.1800000000000002,1.3533930115039927
Aromatic_118,CCc1ccc(C#N)cc1,10.0,10.0,10.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,131.178,60.80250000000004,28.548,2.510893861277037,0.0191411200211614,23.79,2.12068,40.535000000000025,0.2222222222222222,2.157444148555664,0.0991091788310533,-0.1924370487678361,3.652049423109067e-18,1.0,1.0,0.0,2.9302756154154803,240.4259307104467,-1.29,1.354264940657072
Aromatic_119,Brc1ccc(O)cc1,8.0,8.0,8.0,0.0,1.0,0.0,2.0,1.0,1.0,0.0,173.009,53.710200000000015,24.276,2.290662664312812,0.0132401357794835,20.23,2.1547,35.80680000000001,0.0,3.221157187626238,0.2930920817724248,-0.507965628687595,-9.07393818203253e-18,1.0,1.0,0.0,3.0324555320336755,147.38833891467198,-0.5,1.234072022160665
Aromatic_120,CCc1ccc(C)cc1,9.0,9.0,9.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,120.19499999999996,60.835500000000025,0.0,2.2784826081415583,0.0189565505152877,0.0,2.5574200000000005,40.557000000000016,0.3333333333333333,1.9757378179559977,0.0625700960116465,-0.0612941353882633,2.147752875018904e-18,1.0,1.0,0.0,2.881555877646136,171.73472797861993,-0.78,1.5627607309331124
Aromatic_121,C(=O)Oc1ccc(Br)cc1,10.0,10.0,10.0,2.0,1.0,0.0,3.0,0.0,2.0,0.0,201.019,61.25100000000002,31.56,2.761105031715602,0.0137355425008584,26.3,1.9843,40.83400000000001,0.0,3.281889221696148,0.2979959733646131,-0.428763240163118,-1.3415194880887308e-17,1.0,1.0,0.0,2.7828495900077543,217.5526454939854,-0.8300000000000001,1.842927825404145
Aromatic_122,C(=O)Nc1ccc(C)cc1,10.0,10.0,10.0,2.0,1.0,0.0,2.0,1.0,1.0,0.0,135.16599999999997,61.29855000000003,34.92,2.418894330681593,0.0178957305297623,29.1,1.56332,40.86570000000002,0.125,2.2050439658842818,0.2110124635599449,-0.328697694643505,2.1912296538654404e-18,1.0,1.0,0.0,2.7828495900077543,215.20412994838864,-1.31,1.584972123454423
Aromatic_123,C(=O)Nc1ccc(C#N)cc1,11.0,11.0,11.0,2.0,1.0,0.0,3.0,1.0,2.0,0.0,146.149,61.26555000000002,63.468,2.652323689801065,0.018148079505525,52.89,1.12658,40.84370000000001,0.0,2.385500458487674,0.2110124715950113,-0.3286965438188812,4.4898725260576186e-18,1.0,1.0,0.0,2.841897617104593,283.9555222602951,-1.82,1.798454410853802
Aromatic_124,Ic1ccc(NC)cc1,9.0,9.0,9.0,1.0,1.0,0.0,2.0,1.0,1.0,0.0,233.052,73.05855000000003,14.435999999999998,2.600342930432577,0.011157779891504,12.03,2.3329000000000004,48.70570000000002,0.1428571428571428,3.1899346046433354,0.1597001843640091,-0.3881210911273055,-3.673532066774415e-18,1.0,1.0,0.0,2.8815558776461354,180.61256853719755,-0.25,1.8559302851969213
Aromatic_125,Fc1ccc(C#N)cc1,9.0,9.0,9.0,0.0,1.0,0.0,2.0,0.0,1.0,0.0,121.114,46.6725,28.548,2.2614570307938875,0.018672135443646,23.79,1.69738,31.115,0.0,2.594975572446825,0.1227973401112677,-0.2070109715682664,2.135044278125301e-18,1.0,1.0,0.0,3.056038396227261,232.0882179862608,-1.36,1.2627599072870148
Aromatic_126,c1ccc2c(c1)[nH]c3ccccc23,13.0,13.0,15.0,0.0,3.0,0.0,1.0,1.0,0.0,0.0,167.21099999999998,83.70705000000004,18.948,2.4948679569874086,0.0149204773733003,15.79,3.3211000000000013,55.804700000000025,0.0,1.997573657206009,0.1665476036331896,-0.3545105382525832,1.892425610156517e-18,3.0,2.0,0.0,2.642438259907001,512.8841359099093,-1.7599999999999991,0.8718163214535064
Aromatic_127,NCc1ccccc1,8.0,8.0,8.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,107.15599999999996,51.5001,31.224,2.0131649699012217,0.0187872349762401,26.02,1.1453,34.333400000000005,0.1428571428571428,2.080694948540004,0.1187130067028307,-0.3264975066178272,-6.734808789086428e-18,1.0,1.0,0.0,2.8320858350070908,145.73281445033504,-0.8200000000000001,1.073981896801325
