SMILES,NumAtoms,NumHeavyAtoms,NumBonds,NumRotatableBonds,NumAromaticRings,NumAliphaticRings,NumHeteroatoms,NumHDonors,NumHAcceptors,FormalCharge,MolecularWeight,MolecularVolume,SurfaceArea,RadiusOfGyration,ShapeFactor,TPSA,LogP,MolarRefractivity,FractionCSP3,Density,MaxPartialCharge,MinPartialCharge,AvgPartialCharge,NumRings,NumAromaticCarbocycles,NumSaturatedCarbocycles,BalabanJ,BertzCT,HallKierAlpha,Kappa3,Tg_K
CC(CCC(=O)O)C1CCC2C1(CCC3C2C(CC4C3(CCC(C4)O)C)O)C,68,28,71,9,0,4,4,3,4,0,392.57999999999936,403.2160000000001,226.1126491825605,4.359006860331533,0.5853345409421293,77.76,4.477900000000006,108.64740000000008,0.9583333333333334,0.973622078488947,0.3028502566661952,-0.4812302620821329,-8.928723773410036e-19,4,0,4,2.79377050669758,2127.2055937611294,-0.6100000000000001,3.136841149920682,477.0
CC(CCC(=O)O)C1CCC2C1(C(CC3C2CCC4C3(CCC(C4)O)C)O)C,68,28,71,9,0,4,4,3,4,0,392.57999999999936,402.9120000000001,226.1126491825605,4.522610748136204,0.6627971132959894,77.76,4.477900000000006,108.64740000000008,0.9583333333333334,0.9743566833452448,0.3028502567198083,-0.4812302620820646,8.147460443236658e-19,4,0,4,2.797959371608797,2127.2055937611294,-0.6100000000000001,3.0483467818702783,447.0
CC(CCC(=O)O)C1CCC2C1(C(CC3C2CCC4C3(CCC(C4)O)C)O)C,68,28,71,9,0,4,4,3,4,0,392.57999999999936,402.9120000000001,226.1126491825605,4.522610748136204,0.6627971132959894,77.76,4.477900000000006,108.64740000000008,0.9583333333333334,0.9743566833452448,0.3028502567198083,-0.4812302620820646,8.147460443236658e-19,4,0,4,2.797959371608797,2127.2055937611294,-0.6100000000000001,3.0483467818702783,447.0
CC(CCC(=O)O)C1CCC2C1(C(CC3C2C(CC4C3(CCC(C4)O)C)O)O)C,69,29,72,10,0,4,5,4,5,0,408.5789999999994,411.6400000000001,230.99355319288375,4.379689833446705,0.5868727826078162,97.99,3.448700000000003,110.03720000000008,0.9583333333333334,0.9925638907783484,0.3028502567198085,-0.4812302620820646,1.495884736530725e-18,4,0,4,2.827307756735413,2152.4311944436417,-0.6500000000000001,3.2667283509185743,473.0
CC(CCC(=O)O)C1CCC2C1(C(CC3C2C(CC4C3(CCC(C4)O)C)O)O)C,69,29,72,10,0,4,5,4,5,0,408.5789999999994,411.6400000000001,230.99355319288375,4.379689833446705,0.5868727826078162,97.99,3.448700000000003,110.03720000000008,0.9583333333333334,0.9925638907783484,0.3028502567198085,-0.4812302620820646,1.495884736530725e-18,4,0,4,2.827307756735413,2152.4311944436417,-0.6500000000000001,3.2667283509185743,473.0
C(C1C(C(C(C(O1)OC(C(CO)O)C(C(C=O)O)O)O)O)O)O,45,23,45,16,0,1,11,8,11,0,342.2969999999996,294.36800000000005,162.09297877799838,3.32935352466714,0.1608119189852913,197.37,-5.5545999999999935,69.81040000000002,0.9166666666666666,1.1628200076095212,0.2112112716648802,-0.3935789359909636,9.86864910777917e-18,1,0,0,4.639787400153881,1092.591124668516,-0.7300000000000002,4.637265712935827,486.0
O=C(OCC(CC)CCCC)C1=CC=CC=C1C(OCC(CC)CCCC)=O,66,28,66,18,1,0,4,0,4,0,390.5639999999994,413.4400000000001,223.939374844114,5.240123961120093,0.5909110417764921,52.6,6.433000000000008,113.61900000000009,0.6666666666666666,0.9446691176470572,0.3385161286350641,-0.4617829068048831,6.308085367188391e-19,1,1,0,4.552667333846433,1889.9238050997365,-1.84,8.450621957950466,218.15
CC(C)CCCC(C)C1CCC2C1(CCCC2=CC=C3CC(CCC3=C)O)C,72,28,74,11,0,3,1,1,1,0,384.6479999999993,424.9840000000001,235.8410494627078,4.85055210769019,0.6071885578689221,20.23,7.6190000000000095,121.1888000000001,0.7777777777777778,0.905088191555445,0.2104612382075928,-0.3927727887437486,1.819050311614569e-18,3,0,3,3.11591333852349,2292.61553667204,-0.8200000000000001,4.835094053781089,352.0
CCC(=C(CC)C1=CC=C(C=C1)O)C2=CC=C(C=C2)O,40,20,41,8,2,0,2,2,2,0,268.35599999999977,268.05600000000004,147.84976500375907,3.683968856981231,0.5897042869451073,40.46,4.828600000000005,83.60960000000004,0.2222222222222222,1.0011191691288377,0.2930920749010409,-0.5079662480135985,3.469446951953614e-18,2,2,0,3.59710544795398,1207.919464149887,-2.22,3.020901581332349,439.0
CC(CCC(=O)O)C1CCC2C1(C(=O)CC3C2C(=O)CC4C3(CCC(=O)C4)C)C,63,29,66,7,0,4,5,1,5,0,402.5309999999996,394.2720000000001,220.40558446103844,4.208937662492916,0.5660613682029774,88.50999999999999,4.073300000000003,107.03780000000008,0.8333333333333334,1.0209474677380068,0.302850258324793,-0.4812302620778472,-1.7897940625157535e-18,4,0,4,2.675389829582369,2083.590469177589,-1.5200000000000002,3.020678040436823,502.0
C(C1C(C(C(C(O1)OC2C(OC(C(C2O)O)O)CO)O)O)O)O,45,23,46,12,0,2,11,8,11,0,342.2969999999996,289.6720000000001,162.03917075393227,3.505014315602865,0.3403883421572643,189.53,-5.397199999999994,68.61940000000003,1.0,1.1816709933994294,0.2134634098215541,-0.3935665150908041,8.018277400070574e-18,2,0,0,3.22226283161516,1106.20914151474,-0.4399999999999999,3.6467229106733217,498.0
CC12CCC3C(C1CCC2O)CCC4=C3C=CC(=C4)O,44,20,47,3,1,3,2,2,2,0,272.3879999999997,270.95200000000006,154.2743150563425,3.4303979143719925,0.5054276771680407,40.46,3.609200000000002,78.73060000000004,0.6666666666666666,1.0052998317045072,0.2930923246819001,-0.5079560321952997,1.034920255554345e-18,4,1,2,2.5472053293032166,1451.4257327470705,-1.02,1.604791759224291,445.0
CC(=O)OC1=CC=CC=C1C(=O)O,21,13,21,3,1,0,4,1,4,0,180.15900000000005,158.31200000000004,86.08348690394692,2.5989276757497035,0.2692463654783197,63.60000000000001,1.3101,44.71030000000002,0.1111111111111111,1.1379996462681288,0.3390037868773102,-0.4775395271554559,-1.5860328923216518e-17,1,1,0,3.5574681481720223,608.9908190328388,-1.84,2.297415032519928,408.0
CC12CCC(=O)C=C1CCC3C2CCC4(C3CCC4(C)O)C,52,22,55,4,0,4,2,1,2,0,302.4579999999994,311.27200000000005,176.1517646704652,3.5002179286458945,0.5093520062851721,37.3,4.269300000000004,87.33380000000005,0.85,0.9716839291680568,0.210869477578985,-0.3896027937584239,-2.3164396415988375e-18,4,0,3,2.7077945218433674,1645.902003510399,-0.6300000000000001,1.7355442328204815,421.0
CC(=O)C1CCC2C1(CCC3C2CCC4=CC(=O)CCC34C)C,53,23,56,4,0,4,2,0,2,0,314.4689999999994,322.2800000000001,181.7973248745824,3.636218528756724,0.5169482705170408,34.14,4.723500000000005,90.88100000000006,0.8095238095238095,0.9757633114062284,0.1551972904371737,-0.2996937055660859,-4.025867689531081e-18,4,0,3,2.6861938231360454,1727.051146497781,-0.9200000000000002,2.056976312427387,399.0
C(C(=O)O)C(CC(=O)O)(C(=O)O)O,21,13,20,6,0,0,7,4,7,0,192.12300000000005,158.60800000000003,83.81190794257937,2.512290546078354,0.1856917675021731,132.13,-1.2485,37.09119999999999,0.5,1.2113071219610614,0.3364194912829884,-0.4811387749269527,2.6433881538694198e-18,0,0,0,6.466174563178718,408.8316540106129,-1.63,3.5181644518634423,432.0
CC(C)C(C)C=CC(C)C1CCC2C1(CCCC2=CC=C3CC(CCC3=C)O)C,73,29,75,11,0,3,1,1,1,0,396.6589999999993,436.6000000000001,241.5163885449201,5.070096827482476,0.5968845713128762,20.23,7.641000000000009,125.6418000000001,0.7142857142857143,0.9085180943655502,0.2104612382075928,-0.3927727887437486,-2.8813044035916145e-19,3,0,3,3.169241417237669,2376.373719440073,-1.08,4.983265487164618,376.0
CCCCCCCCCO,30,10,29,9,0,0,1,1,1,0,144.25800000000012,172.68800000000005,92.63910195668184,3.456030192695792,0.7657324344985822,20.23,2.7293000000000016,45.078800000000015,1.0,0.8353678310015756,0.2100365348450359,-0.3963765693422824,1.8503717077085946e-18,0,0,0,6.853064869579883,626.6786244409132,-0.04,7.960000000000003,268.15
CCCC(C)O,18,6,17,5,0,0,1,1,1,0,88.14999999999993,105.05600000000004,55.93956949775301,1.9853251834282533,0.4975550015871657,20.23,1.1673,26.58879999999999,1.0,0.8390763021626553,0.2104306376103216,-0.3934194524776185,2.8912057932946786e-18,0,0,0,5.913987111426322,300.57008077820336,-0.04,3.96,200.15
CCC(CC)O,18,6,17,5,0,0,1,1,1,0,88.14999999999993,104.88000000000002,55.93956949775302,1.9060014224477368,0.4650113184673692,20.23,1.1673,26.58879999999999,1.0,0.8404843630816162,0.2104444622403607,-0.3931530406217646,2.6984587404083666e-18,0,0,0,5.958134603307499,272.57008077820336,-0.04,2.212525252525253,204.15
CCCCCCC(C)O,27,9,26,8,0,0,1,1,1,0,130.23099999999994,156.05600000000004,83.46421884194966,2.882812772171536,0.714826292177584,20.23,2.337600000000001,40.439800000000005,1.0,0.8345145332444758,0.2104306394622886,-0.393419269033318,-2.0559685641206598e-18,0,0,0,6.732271288699538,540.5453272470887,-0.04,7.9600000000000035,241.55
CCCC(CCC)O,24,8,23,7,0,0,1,1,1,0,116.20399999999992,138.80800000000002,74.28933572721745,2.465836572948389,0.6478778042071784,20.23,1.9475,35.822799999999994,1.0,0.837156359863984,0.2104449313185055,-0.3931317497787704,0.0,0,0,0,6.595025366866095,418.0268344586311,-0.04,4.127785234899329,231.95
CCCCCCC(CCC)O,33,11,32,10,0,0,1,1,1,0,158.2850000000002,190.04000000000005,101.81398507141408,3.164073228092793,0.5974707532790496,20.23,3.117800000000002,49.67380000000003,1.0,0.8329035992422656,0.2104449331727376,-0.3931315661236573,3.574581708073421e-18,0,0,0,7.181646205210396,711.6686345539529,-0.04,7.860849011479592,262.15
CCCCC(C(C)CC)O,30,10,29,9,0,0,1,1,1,0,144.25800000000012,172.76800000000003,92.63910195668184,2.73579386886268,0.5181706475407956,20.23,2.583600000000001,44.98680000000002,1.0,0.8349810150027789,0.2104590926476544,-0.3928533201630321,2.3129646346357432e-19,0,0,0,7.428584346701843,623.6590744322592,-0.04,3.8869850486282487,221.51
CC(C)(C)O,15,5,14,0,0,0,1,1,1,0,74.12299999999995,88.22400000000002,46.76468638302077,1.489203590219654,0.0007355984804947,20.23,0.7771999999999999,21.971799999999995,1.0,0.8401682081973152,0.2108117907452703,-0.3907600879079809,5.0885221961986346e-18,0,0,0,5.776046899561301,183.00846244370183,-0.04,9507.96,298.0
CC(C)(C)O,15,5,14,0,0,0,1,1,1,0,74.12299999999995,88.22400000000002,46.76468638302077,1.489203590219654,0.0007355984804947,20.23,0.7771999999999999,21.971799999999995,1.0,0.8401682081973152,0.2108117907452703,-0.3907600879079809,5.0885221961986346e-18,0,0,0,5.776046899561301,183.00846244370183,-0.04,9507.96,298.84
CC(C)(C)O,15,5,14,0,0,0,1,1,1,0,74.12299999999995,88.22400000000002,46.76468638302077,1.489203590219654,0.0007355984804947,20.23,0.7771999999999999,21.971799999999995,1.0,0.8401682081973152,0.2108117907452703,-0.3907600879079809,5.0885221961986346e-18,0,0,0,5.776046899561301,183.00846244370183,-0.04,9507.96,303.0
CCC(C)(C)O,18,6,17,5,0,0,1,1,1,0,88.14999999999993,105.23200000000004,55.93956949775302,1.7024618118426569,0.1151624756642717,20.23,1.1673,26.58879999999999,1.0,0.8376729511935525,0.2108258869677966,-0.3904828518322725,-2.5057116875220546e-18,0,0,0,6.27092478546487,279.0603057738764,-0.04,3.96,264.05
CCCCCC(C)(C)O,27,9,26,8,0,0,1,1,1,0,130.23099999999994,155.92800000000005,83.46421884194966,2.6487631009377064,0.5606028908865063,20.23,2.337600000000001,40.439800000000005,1.0,0.8351995792930065,0.2108261242233212,-0.390471997481796,-8.994862468027888e-19,0,0,0,7.039428744809021,519.0355522427618,-0.04,7.9600000000000035,222.75
CCCC(C)(CCC)O,27,9,26,8,0,0,1,1,1,0,130.23099999999994,156.18400000000003,83.46421884194966,2.452101023516199,0.3424528194497403,20.23,2.337600000000001,40.439800000000005,1.0,0.8338306100496844,0.210840467795303,-0.3901840235990071,-5.1399214103016496e-18,0,0,0,7.333068948386789,495.0355522427616,-0.04,4.462512562814072,191.15
CCC(CCC(C)C)O,27,9,26,8,0,0,1,1,1,0,130.23099999999994,156.08000000000004,83.46421884194966,2.492389381040542,0.3572449786664625,20.23,2.1935000000000007,40.369800000000005,1.0,0.8343862121988718,0.2104447004824334,-0.3931420297051193,-8.994862468027888e-19,0,0,0,7.038293579477093,523.0355522427617,-0.04,5.836965253005683,213.15
CCCCC(C)(CC)O,27,9,26,8,0,0,1,1,1,0,130.23099999999994,156.22400000000005,83.46421884194966,2.508029955800195,0.4362785820879231,20.23,2.337600000000001,40.439800000000005,1.0,0.8336171138877503,0.2108402339954335,-0.3901945219341787,-5.13992141030165e-19,0,0,0,7.254749724221767,535.0355522427618,-0.04,4.462512562814072,190.15
CC(C)CCCCCO,27,9,26,8,0,0,1,1,1,0,130.23099999999994,156.27200000000005,83.46421884194966,2.6808521334767748,0.5261076979560055,20.23,2.1951000000000005,40.3918,1.0,0.8333610627623624,0.2100365348450487,-0.396376569336716,0.0,0,0,0,6.886581892672602,524.5453272470887,-0.04,7.9600000000000035,167.15
CCOCC,15,5,14,4,0,0,1,0,1,0,74.12299999999995,87.72000000000003,46.997327602204415,1.826454680460725,0.6975037315623085,9.23,1.0428000000000002,22.166999999999994,1.0,0.8449954400364789,0.0563603524747362,-0.3820258357826421,1.8503717077085946e-18,0,0,0,4.89399409859884,198.5573374653365,-0.04,3.96,156.95
CC(C)OC(C)C,21,7,20,6,0,0,1,0,1,0,102.17699999999994,122.18400000000004,65.34709383166889,2.000194819491381,0.3178258151825723,9.23,1.8198,31.356999999999974,1.0,0.836255156157925,0.0597519107081221,-0.3761436759458136,-7.269317423140906e-18,0,0,0,6.154787845104639,302.8863710044552,-0.04,5.960000000000001,187.75
CC(=O)C,10,4,9,2,0,0,1,0,1,0,58.08000000000001,65.10400000000001,34.060480357673406,1.347414917577731,0.2167034868344751,17.07,0.5952999999999999,16.355,0.6666666666666666,0.8921110838043745,0.1262679435601437,-0.3003439026871919,3.642919299551295e-18,0,0,0,4.398990539719588,124.05236848565256,-0.33,6.883957759412302,178.45
CCC(=O)C,13,5,12,3,0,0,1,0,1,0,72.10699999999997,82.33600000000001,43.23536347240567,1.6002206234363985,0.2784864847675374,17.07,0.9854,20.971999999999998,0.75,0.8757651574038083,0.1290650325260376,-0.3000423849594125,-1.0341620722169429e-18,0,0,0,4.981152025564042,209.16436636179583,-0.33,3.67,186.51
CC(C)CC(=O)C,19,7,18,5,0,0,1,0,1,0,100.16099999999992,116.01600000000003,61.585129701870144,2.0119993752567797,0.3477983884131203,17.07,1.6215,30.13599999999998,0.8333333333333334,0.8633378154737269,0.1295951211737157,-0.3000199627172533,-7.258448228429272e-18,0,0,0,6.146307928925497,341.886572833313,-0.33,5.669999999999999,189.15
CCOC(=O)C,14,6,13,3,0,0,2,0,2,0,88.10599999999995,92.19200000000002,48.34890870191254,1.7757179504637963,0.398649143832532,26.3,0.5694,22.30699999999999,0.75,0.955679451579312,0.3021127777269907,-0.4661718899744166,-2.72599403367784e-18,0,0,0,4.623366599396542,224.4762283888888,-0.53,3.47,189.35
CCOC(=O)C,14,6,13,3,0,0,2,0,2,0,88.10599999999995,92.19200000000002,48.34890870191254,1.7757179504637963,0.398649143832532,26.3,0.5694,22.30699999999999,0.75,0.955679451579312,0.3021127777269907,-0.4661718899744166,-2.72599403367784e-18,0,0,0,4.623366599396542,224.4762283888888,-0.53,3.47,189.4
C1=CC=C(C=C1)C=O,14,8,14,1,1,0,1,0,1,0,106.12399999999997,103.66400000000004,56.387690334944224,1.99242397364545,0.4667033424583586,17.07,1.4991,31.8295,0.0,1.0237305139682042,0.149548028830363,-0.2978964116504968,-2.106449935114694e-18,1,1,0,3.682463305848331,384.126426236108,-1.11,0.936277398677246,216.05
CC(=O)C1=CC=CC=C1,17,9,17,2,1,0,1,0,1,0,120.15099999999994,120.14400000000003,65.56257344967646,2.1546416894451847,0.4416355971772877,17.07,1.8892,36.44650000000001,0.125,1.000058263417232,0.1592984965742936,-0.2945122071568907,-2.4490213778496098e-18,1,1,0,3.615676669589572,460.2741503408441,-1.11,1.3892524797182944,293.65
C1=CC=C2C(=C1)C=CC=C2C3=CC(=CC(=C3)C4=CC=CC5=CC=CC=C54)C6=CC=CC7=CC=CC=C76,60,36,66,3,7,0,0,0,0,0,456.5879999999999,428.9920000000001,244.3669713369221,4.6028480986113935,0.1779327511739588,0.0,10.147199999999993,155.26799999999966,0.0,1.0643275399075036,0.0635817568552001,-0.0616289954474114,-3.903127820947816e-18,7,7,0,1.909786778241897,2806.054979921078,-4.679999999999997,3.470082023646611,472.0
C1CCC2CCCCC2C1,28,10,29,0,0,2,0,0,0,0,138.25400000000005,158.87200000000004,89.3015367533611,2.1673615596778566,0.2680547453439409,0.0,3.3668000000000022,43.91600000000002,1.0,0.8702225691122414,0.0305525370254207,-0.0530216658653127,-9.912705577010326e-19,2,0,2,3.2320323879183133,587.1548783157999,0.0,1.2098765432098766,233.15
C1CCC2CCCCC2C1,28,10,29,0,0,2,0,0,0,0,138.25400000000005,158.87200000000004,89.3015367533611,2.1673615596778566,0.2680547453439409,0.0,3.3668000000000022,43.91600000000002,1.0,0.8702225691122414,0.0305525370254207,-0.0530216658653127,-9.912705577010326e-19,2,0,2,3.2320323879183133,587.1548783157999,0.0,1.2098765432098766,233.15
CC(CCO)OC,19,7,18,6,0,0,2,1,2,0,104.14899999999992,114.00000000000004,61.053114727259896,2.099298841930152,0.3829954168029463,29.46,0.4037,28.173799999999986,1.0,0.9135877192982448,0.2100387570472846,-0.3962749586163857,4.679188323358493e-18,0,0,0,5.894792382286385,317.0618822636836,-0.08,3.758059356203318,214.0
CC(CCO)OC,19,7,18,6,0,0,2,1,2,0,104.14899999999992,114.00000000000004,61.053114727259896,2.099298841930152,0.3829954168029463,29.46,0.4037,28.173799999999986,1.0,0.9135877192982448,0.2100387570472846,-0.3962749586163857,4.679188323358493e-18,0,0,0,5.894792382286385,317.0618822636836,-0.08,3.758059356203318,214.0
CC1COC(=O)O1,13,7,13,1,0,1,3,0,3,0,102.08899999999996,90.79200000000002,49.64668177755456,1.7162748541220012,0.3235316048928121,35.53,0.5417000000000001,21.89499999999999,0.75,1.1244272623138598,0.5082899390744735,-0.4303457162325387,-6.405132834375904e-18,1,0,0,3.099198964377162,246.7541441683537,-0.73,0.8239390784715955,224.35
CC(CC(C)O)O,19,7,18,6,0,0,2,2,2,0,104.14899999999992,113.77600000000002,60.82047350807626,2.0308067022913883,0.4010365000041894,40.46,0.1381,27.97859999999999,1.0,0.9153863732245808,0.2104328707445097,-0.3933174754384742,5.900342349210587e-18,0,0,0,6.088712639226952,291.0618822636836,-0.08,5.920000000000001,318.15
CCC(C)CO,18,6,17,5,0,0,1,1,1,0,88.14999999999993,105.24000000000002,55.93956949775302,1.842133821366425,0.2934929056274522,20.23,1.0248,26.54079999999999,1.0,0.8376092740402881,0.2100506262681115,-0.3960991949947389,6.167905692361981e-18,0,0,0,6.1431445976198615,300.57008077820336,-0.04,2.212525252525253,156.0
C1=CC=C(C=C1)C2=CC=CC=C2C3=CC=CC=C3,32,18,34,2,3,0,0,0,0,0,230.3100000000001,226.80800000000005,127.21517853397437,2.9642975766917057,0.1688578853937989,0.0,5.020600000000004,77.31400000000004,0.0,1.0154403724736345,0.0629461512160643,-0.0622253893351565,-2.818925648462312e-18,3,3,0,2.692376210227786,1152.2300113868353,-2.339999999999999,2.052512212710218,329.35
C1=CC=C(C=C1)C2=CC=CC=C2C3=CC=CC=C3,32,18,34,2,3,0,0,0,0,0,230.3100000000001,226.80800000000005,127.21517853397437,2.9642975766917057,0.1688578853937989,0.0,5.020600000000004,77.31400000000004,0.0,1.0154403724736345,0.0629461512160643,-0.0622253893351565,-2.818925648462312e-18,3,3,0,2.692376210227786,1152.2300113868353,-2.339999999999999,2.052512212710218,329.35
C1=CC=C(C=C1)C2=CC=CC=C2C3=CC=CC=C3,32,18,34,2,3,0,0,0,0,0,230.3100000000001,226.80800000000005,127.21517853397437,2.9642975766917057,0.1688578853937989,0.0,5.020600000000004,77.31400000000004,0.0,1.0154403724736345,0.0629461512160643,-0.0622253893351565,-2.818925648462312e-18,3,3,0,2.692376210227786,1152.2300113868353,-2.339999999999999,2.052512212710218,331.5
C1=CC=C(C=C1)C2=CC=CC=C2C3=CC=CC=C3,32,18,34,2,3,0,0,0,0,0,230.3100000000001,226.80800000000005,127.21517853397437,2.9642975766917057,0.1688578853937989,0.0,5.020600000000004,77.31400000000004,0.0,1.0154403724736345,0.0629461512160643,-0.0622253893351565,-2.818925648462312e-18,3,3,0,2.692376210227786,1152.2300113868353,-2.339999999999999,2.052512212710218,329.0
CCC(CC)CO,21,7,20,6,0,0,1,1,1,0,102.17699999999992,122.22400000000005,65.11445261248525,2.060097936435495,0.1804985415278223,20.23,1.4149,31.15779999999998,1.0,0.8359814766330663,0.2100508609595203,-0.3960885353755221,9.251858538542969e-18,0,0,0,6.619620222946826,349.90592101310904,-0.04,2.631140939597316,221.15
CCC(C)C(C)O,21,7,20,6,0,0,1,1,1,0,102.17699999999992,122.04000000000003,65.11445261248525,1.944885358340669,0.223431899921723,20.23,1.4133,31.135799999999985,1.0,0.8372418879056038,0.2104447834280192,-0.3931414482081501,3.3042351923367752e-18,0,0,0,6.674334755874561,376.3961460087821,-0.04,2.631140939597316,188.0
CC(C)CC(C)O,21,7,20,6,0,0,1,1,1,0,102.17699999999992,121.92800000000004,65.11445261248525,2.0653196278465376,0.3577136714603343,20.23,1.4133,31.135799999999985,1.0,0.8380109572862665,0.2104308738541788,-0.3934087426759659,-2.147752875018904e-18,0,0,0,6.5375626868506265,360.39614600878207,-0.04,5.960000000000001,183.15
CCC(C)C(C)O,21,7,20,6,0,0,1,1,1,0,102.17699999999992,122.04000000000003,65.11445261248525,1.944885358340669,0.223431899921723,20.23,1.4133,31.135799999999985,1.0,0.8372418879056038,0.2104447834280192,-0.3931414482081501,3.3042351923367752e-18,0,0,0,6.674334755874561,376.3961460087821,-0.04,2.631140939597316,225.0
CC(C)CCC(C)O,24,8,23,7,0,0,1,1,1,0,116.20399999999992,138.94400000000005,74.28933572721746,2.319185975937885,0.438000050136244,20.23,1.8034,35.75279999999999,1.0,0.8363369415016112,0.21043064131679,-0.3934190869876796,2.7466455036299444e-18,0,0,0,6.777306368848783,440.5170594543042,-0.04,5.959999999999999,199.0
CCC(C)C(CC)O,24,8,23,7,0,0,1,1,1,0,116.20399999999992,139.04800000000003,74.28933572721746,2.1729078429544733,0.2583572469800524,20.23,1.8034,35.75279999999999,1.0,0.8357114090098375,0.2104588560050115,-0.3928641586329652,3.1803263726241466e-18,0,0,0,7.018953160526525,456.5170594543042,-0.04,2.3141072195146584,199.0
CCC(CCC(C)C)O,27,9,26,8,0,0,1,1,1,0,130.23099999999994,156.08000000000004,83.46421884194966,2.492389381040542,0.3572449786664625,20.23,2.1935000000000007,40.369800000000005,1.0,0.8343862121988718,0.2104447004824334,-0.3931420297051193,-8.994862468027888e-19,0,0,0,7.038293579477093,523.0355522427617,-0.04,5.836965253005683,213.15
CCCC(C)C(CC)O,27,9,26,8,0,0,1,1,1,0,130.23099999999994,156.00800000000004,83.46421884194966,2.431452688170615,0.2868089895125231,20.23,2.1935000000000007,40.369800000000005,1.0,0.8347712937798055,0.2104588578632251,-0.3928639754326075,-6.424901762877063e-19,0,0,0,7.295705963383889,539.0355522427617,-0.04,3.522001753826532,211.0
CCCC(C(C)CC)O,27,9,26,8,0,0,1,1,1,0,130.23099999999994,156.05600000000004,83.46421884194966,2.3671573889739377,0.2515144514099268,20.23,2.1935000000000007,40.369800000000005,1.0,0.8345145332444758,0.2104590907983435,-0.3928535025492181,-1.927470528863119e-18,0,0,0,7.255658170978356,539.0355522427617,-0.04,3.522001753826532,212.0
CC(C)CCCC(C)O,27,9,26,8,0,0,1,1,1,0,130.23099999999994,156.29600000000005,83.46421884194966,2.6205289615469822,0.5504478442608551,20.23,2.1935000000000007,40.369800000000005,1.0,0.833233096176485,0.2104306394693347,-0.3934192675715448,2.6984587404083666e-18,0,0,0,6.971922873577359,523.0355522427617,-0.04,7.9600000000000035,188.0
CCCC(C)CCCO,27,9,26,8,0,0,1,1,1,0,130.23099999999994,156.08800000000005,83.46421884194966,2.540691934714919,0.3197091564474992,20.23,2.1951000000000005,40.3918,1.0,0.8343434472861456,0.210036536697407,-0.3963763865452382,6.039407657104439e-18,0,0,0,7.132882878358198,540.5453272470887,-0.04,5.836965253005683,212.0
CCCCCC(C)CO,27,9,26,8,0,0,1,1,1,0,130.23099999999994,155.87200000000004,83.46421884194966,2.7408564573467014,0.50694767990268,20.23,2.1951000000000005,40.3918,1.0,0.8354996407308555,0.2100506281221099,-0.3960990112381063,5.782411586589357e-18,0,0,0,6.950471180656008,540.5453272470887,-0.04,5.836965253005683,161.15
CCCCC(C(C)C)O,27,9,26,8,0,0,1,1,1,0,130.23099999999994,156.07200000000003,83.46421884194966,2.51949337458276,0.5136974052856398,20.23,2.1935000000000007,40.369800000000005,1.0,0.8344289814957193,0.2104588568071278,-0.392864016297065,3.8549410577262383e-19,0,0,0,7.075729931232285,523.0355522427617,-0.04,4.462512562814072,188.15
CCCC(C)C(CC)O,27,9,26,8,0,0,1,1,1,0,130.23099999999994,156.00800000000004,83.46421884194966,2.431452688170615,0.2868089895125231,20.23,2.1935000000000007,40.369800000000005,1.0,0.8347712937798055,0.2104588578632251,-0.3928639754326075,-6.424901762877063e-19,0,0,0,7.295705963383889,539.0355522427617,-0.04,3.522001753826532,211.0
CCCC(C)C(CC)O,27,9,26,8,0,0,1,1,1,0,130.23099999999994,156.00800000000004,83.46421884194966,2.431452688170615,0.2868089895125231,20.23,2.1935000000000007,40.369800000000005,1.0,0.8347712937798055,0.2104588578632251,-0.3928639754326075,-6.424901762877063e-19,0,0,0,7.295705963383889,539.0355522427617,-0.04,3.522001753826532,150.15
CCC(C)CC(CC)O,27,9,26,8,0,0,1,1,1,0,130.23099999999994,156.24000000000004,83.46421884194966,2.414727061028456,0.3392268147686305,20.23,2.1935000000000007,40.369800000000005,1.0,0.8335317460317454,0.2104449351223421,-0.3931314922114302,2.441462669893284e-18,0,0,0,7.217194044311041,539.0355522427617,-0.04,4.462512562814072,181.95
CCCC(C)C(CC)O,27,9,26,8,0,0,1,1,1,0,130.23099999999994,156.00800000000004,83.46421884194966,2.431452688170615,0.2868089895125231,20.23,2.1935000000000007,40.369800000000005,1.0,0.8347712937798055,0.2104588578632251,-0.3928639754326075,-6.424901762877063e-19,0,0,0,7.295705963383889,539.0355522427617,-0.04,3.522001753826532,150.15
CCCCC(CC)CO,27,9,26,8,0,0,1,1,1,0,130.23099999999994,155.96800000000005,83.46421884194966,2.515696982998985,0.4004840417107019,20.23,2.1951000000000005,40.3918,1.0,0.8349853816167413,0.2100508628156101,-0.3960883514176953,2.441462669893284e-18,0,0,0,7.159001934740596,540.5453272470887,-0.04,4.462512562814072,203.15
CCCCC(CC)CO,27,9,26,8,0,0,1,1,1,0,130.23099999999994,155.96800000000005,83.46421884194966,2.515696982998985,0.4004840417107019,20.23,2.1951000000000005,40.3918,1.0,0.8349853816167413,0.2100508628156101,-0.3960883514176953,2.441462669893284e-18,0,0,0,7.159001934740596,540.5453272470887,-0.04,4.462512562814072,203.15
